Cutibacterium_acnes	0.0504073768529603
Klebsiella_pneumoniae	0.0145539249951507
Escherichia_coli	0.0127805668899318
Staphylococcus_aureus	0.0112495143595812
Pseudomonas_aeruginosa	0.0132612988964666
Malassezia_restricta	0.0371470145556897
Salmonella_enterica	0.0115060493485321
Acinetobacter_baumannii	0.00994439003169783
Enterococcus_faecium	0.00989240643485273
Cutibacterium_granulosum	0.00965882585597586
Staphylococcus_epidermidis	0.0296802072968941
Burkholderia_pseudomallei	0.00857271533936318
Gardnerella_sp._26-12	0.00843969159932372
Salmonella_sp._S040_44862	0.00885220889456892
Mycobacterium_tuberculosis	0.00872148676627263
Aquirufa_antheringensis	0.00720503175356739
Flavobacterium_sp._SHINM13	0.00792440109784943
Methanosarcina_mazei	0.00724562452363097
Bacteroides_uniformis	0.00791855379357303
Enterobacter_hormaechei	0.00684062526645144
Klebsiella_variicola	0.00722850569599714
Flavobacterium_sp._GENT5	0.00753120703697288
Streptococcus_pneumoniae	0.00705081824001157
Cutibacterium_avidum	0.00691997492134829
Rhizophagus_irregularis	0.00680319940000685
Aquirufa_lenticrescens	0.0072162958808099
Flavobacterium_sp._GENT11	0.00692438726723383
Undibacterium_griseum	0.00652356124904568
Cutibacterium_modestum	0.0068508167308857
Enterococcus_faecalis	0.00673687795438814
Xanthomonas_fragariae	0.00708414536874071
Enterococcus_sp._3H8_DIV0648	0.0065420284038862
Bacillus_thuringiensis	0.00643575697422111
Enterococcus_sp._2G9_DIV0600	0.00595639792003692
Limnohabitans_sp._Rim47	0.00651771202059723
Cutibacterium_namnetense	0.00609414822461675
Klebsiella_quasipneumoniae	0.00657898846751226
Burkholderia_dolosa	0.00633511953795989
Staphylococcus_hominis	0.00626718607923452
Serratia_marcescens	0.00629518289276034
Polynucleobacter_sp._Adler-ghost	0.00698160932192884
Undibacterium_oligocarboniphilum	0.00612121053584927
Pseudomonas_syringae	0.00624983801868912
Stenotrophomonas_maltophilia	0.00628360780423713
Sphingobium_sp._B2	0.00652062135955424
Francisella_tularensis	0.00614870910528949
Methanosarcina_sp._2.H.T.1A.15	0.00650581428909956
Streptomyces_sp._NRRL_S-15	0.00647712467574508
Salmonella_sp._S041_48945	0.00623067420499298
Streptomyces_californicus	0.00630299332788057
Shigella_sonnei	0.00560985496841913
Acinetobacter_sp._AR2-3	0.00595534148948291
Raoultella_ornithinolytica	0.00586375111446376
Staphylococcus_capitis	0.00612472180210138
Vibrio_parahaemolyticus	0.00574905903392603
Enterococcus_sp._8E11_MSG4843	0.00625372608740389
Enterococcus_termitis	0.00571308194818625
Mycobacterium_leprae	0.00556637362130375
Limnohabitans_sp._103DPR2	0.00602196477809612
Listeria_monocytogenes	0.0053289271269446
Streptomyces_sp._NRRL_WC-3549	0.00588270917032066
Citrobacter_freundii	0.00562797524698856
Micrococcus_sp._KRD070	0.00579868135972574
Streptomyces_resistomycificus	0.00535855331539701
Curvibacter_sp._AEP1-3	0.00569107137890483
Bacteroides_sp._1_1_30	0.00539853940672626
Enterococcus_sp._2F9_DIV0599	0.00575698347945116
Pseudomonas_fluorescens	0.00582720359793483
Methylotenera_versatilis	0.00572776639836126
Polynucleobacter_asymbioticus	0.00520791207404983
Pantoea_allii	0.00535352900693291
Lacticaseibacillus_rhamnosus	0.00582693300923229
Enterococcus_sp._9E7_DIV0242	0.00513364111936972
Burkholderia_vietnamiensis	0.00548402434577729
Limnohabitans_sp._63ED37-2	0.0055001157205556
Curvibacter_lanceolatus	0.00529181190062869
Agrobacterium_sp._B133-95	0.00523405214357403
Paraburkholderia_fungorum	0.00498161818003539
Enterococcus_sp._10A9_DIV0425	0.00541529498745022
Candidatus_Planktophila_sulfonica	0.00519469877639326
Pseudomonas_sp._HS-2	0.00517618150352397
Xanthomonas_citri	0.00506318674211595
Campylobacter_jejuni	0.00569685141485467
Staphylococcus_equorum	0.00539753128918511
Xanthomonas_arboricola	0.00549388557164412
Klebsiella_aerogenes	0.00504242207772583
Phocaeicola_vulgatus	0.00546632117805536
Lactiplantibacillus_plantarum	0.00521301933742131
Xanthomonas_campestris	0.0049577263010177
Streptococcus_pyogenes	0.0156782848858562
Kocuria_rosea	0.00510420388089544
Streptococcus_agalactiae	0.00495175375242597
Undibacterium_jejuense	0.00507001550314951
Flavobacterium_psychrophilum	0.00537052485014706
Afipia_broomeae	0.00529739170055151
Novosphingobium_fuchskuhlense	0.00510042801014079
Rhizobium_leguminosarum	0.00460369460816137
Pseudomonas_syringae_group_genomosp._3	0.00500257757499511
Lactobacillus_crispatus	0.00506358298552454
Enterococcus_sp._9D6_DIV0238	0.00488702654368739
Novosphingobium_sp._EMRT-2	0.00547774113428625
Curvibacter_gracilis	0.00503526842044907
Burkholderia_ubonensis	0.00499410613534883
Polynucleobacter_sp._JS-JIR-II-b4	0.00476157881377538
Pseudomonas_putida	0.00502850179634172
Asinibacterium_sp._OR53	0.0047360010406842
Microbacterium_oleivorans	0.00511737153778994
Corynebacterium_aurimucosum	0.00472616342792946
Burkholderia_cenocepacia	0.00502228311000527
Siminovitchia_fortis	0.00515731528837463
Limnohabitans_radicicola	0.00476223535747137
Mesorhizobium_sp._PAMC28654	0.00484005699255031
Candidatus_Methylopumilus_turicensis	0.0049201020121694
Undibacterium_sp._FT79W	0.00463742267119568
Candidatus_Hamiltonella_defensa	0.00465200142059655
Vibrio_crassostreae	0.00501659593680156
Salmonella_sp._zj-f94	0.00451128744375742
Afipia_clevelandensis	0.00470732699558698
Burkholderia_plantarii	0.00479082909871063
Bradyrhizobium_campsiandrae	0.00479077758449674
Streptomyces_sp._NRRL_S-481	0.0050937099318332
Polynucleobacter_sp._VK25	0.00498788518391965
Flavobacterium_bernardetii	0.00526696564088381
Burkholderia_gladioli	0.00507925611106822
Polynucleobacter_sp._AP-Ainpum-60-G11	0.00504850532996144
Sphingomonas_echinoides	0.00462513556135646
Burkholderia_contaminans	0.00483128820150727
Glycomyces_tenuis	0.00481081601433177
Flavobacterium_terrigena	0.00481051882293469
Staphylococcus_haemolyticus	0.00435237499470136
Polynucleobacter_sp._AP-RePozz3-80-G7	0.00509301088101707
Clostridioides_difficile	0.00439896985316633
Sulfolobus_acidocaldarius	0.00496150137405916
Sphingomonas_sp._CL5.1	0.00515461619754122
Leuconostoc_mesenteroides	0.00480383785874491
Polynucleobacter_sp._Fuers-14	0.00491272281771633
Pseudoalteromonas_sp._Scap06	0.00450708741185752
Chroococcidiopsis_cubana	0.00485993211756997
Neisseria_gonorrhoeae	0.00414421567813595
Aeromonas_hydrophila	0.00443143463497874
Purpureocillium_lilacinum	0.0043440242534164
Pectobacterium_carotovorum	0.00445563774857568
Microbacterium_sp._AR7-10	0.00465546582780502
Enterococcus_sp._10F3_DIV0382	0.00412867584448157
Acidovorax_sp._IB03	0.00440174908702663
Paraburkholderia_dinghuensis	0.00507083750256959
Enterococcus_sp._3C8_DIV0646	0.00461738831682824
Corynebacterium_kefirresidentii	0.00466624241883234
Haemophilus_influenzae	0.00444649397746206
Coprococcus_comes	0.00432178042631397
